Temperature,pH,Methane,result
65.3659309,7.123051798,1.068367859,1
68.73247445,7.930754745,1.469123799,1
62.87662263,6.525082806,0.947640203,1
64.14097283,6.828259352,1.138176808,1
70.15210933,8.270664608,1.821539032,1
64.67540493,6.955988048,1.454572094,1
63.25445507,6.614692577,1.493180611,1
72.67024343,8.87421428,2.61546295,1
64.71122419,6.963782159,2.000264529,1
68.85290965,7.957519168,2.595136578,1
68.76216699,7.935473425,2.766765815,1
61.75972607,6.2546201,2.247225225,1
68.31484715,7.827581657,3.083440836,1
70.30101568,8.303994601,3.462761192,1
70.26259886,8.294507061,3.639623013,1
71.83246997,8.671008623,3.977313627,1
68.80178282,7.943376205,3.854948415,1
71.74861507,8.65034844,4.330335142,1
68.44087414,7.856223114,4.180264553,1
66.83487112,7.470514886,4.200367753,1
67.31356157,7.585133091,4.428940302,1
67.09944922,7.533478624,4.58823257,1
73.17502326,8.99134889,5.106034595,1
66.74830167,7.448668205,4.362216764,1
71.10350965,8.493650615,4.696591889,1
69.63727916,8.141487795,4.448823168,1
69.92914531,8.211268168,4.376864111,1
73.47846208,9.06283669,4.630650116,1
68.85705253,7.953430894,4.067363488,1
71.36580195,8.555263252,4.217092759,1
69.81438353,8.182655326,3.960805244,1
69.22410498,8.040720973,3.800631717,1
75.23775216,9.483728791,4.300850763,1
65.76815208,7.21075727,3.252745083,1
72.47801314,8.820856419,3.822585516,1
70.77987706,8.413036258,3.551626237,1
67.82372526,7.703292323,3.154865385,1
72.97951114,8.940413431,3.569298301,1
64.16961667,6.825771254,2.587163181,1
67.5194882,7.629472917,2.956306873,1
65.88326891,7.236512785,2.868742507,1
70.01525267,8.227921383,3.357998444,1
66.28295334,7.33190204,3.060826073,1
70.22884304,8.278648066,3.531472606,1
68.76066172,7.926017045,3.460712035,1
68.10893748,7.769335725,3.471597174,1
70.35951004,8.309205635,3.772711991,1
68.79690744,7.933913509,3.692509294,1
66.82744398,7.460974774,3.57162051,1
76.63303314,9.81404867,4.628236988,1
68.49225229,7.859993763,3.890216466,1
64.24671713,6.840797821,3.541720512,1
67.76606269,7.685173252,3.96971263,1
66.78368728,7.44913565,3.94753265,1
72.09781262,8.724258229,4.555002747,1
70.91714981,8.440631651,4.512994028,1
71.06254427,8.475258817,4.488548101,1
68.99603169,7.979028295,4.15523481,1
69.07803783,7.998442264,4.036773391,1
68.70441127,7.908504388,3.872748703,1
69.28408166,8.047357777,3.804053708,1
71.4307238,8.562284387,3.892055889,1
70.03790433,8.227740211,3.626111909,1
70.30332346,8.291173299,3.52599179,1
70.15726424,8.255851584,3.384723835,1
70.97479866,8.451792339,3.339815243,1
69.33939325,8.05902754,3.04961267,1
69.37146392,8.066456996,2.926157704,1
71.30168493,8.529442535,2.992517772,1
66.52238012,7.382141877,2.387925258,1
65.90096405,7.232734518,2.199121619,1
64.93084209,6.999637744,1.97544739,1
68.20825809,7.78595008,2.176526957,1
63.06191929,6.550561264,1.616188405,1
68.94912484,7.963223094,2.296194638,1
67.61824658,7.643544807,2.254392489,1
70.82531828,8.412974511,2.666385337,1
66.40641546,7.352170332,2.315780733,1
67.67540274,7.656459775,2.533965138,1
71.08669649,8.474902773,2.966380192,1
71.83651699,8.654592189,3.132647919,1
66.77578667,7.439749409,2.717860565,1
69.02811038,7.980039595,3.034378613,1
69.40719445,8.070752269,3.163572698,1
69.70277023,8.141422953,3.284415954,1
68.20968728,7.782815542,3.226393337,1
72.16707464,8.732321004,3.71341775,1
64.33684714,6.852798902,3.021680679,1
68.10576998,7.757072879,3.48985864,1
70.37591211,8.301639486,3.80815853,1
70.47284836,8.324761661,3.887728039,1
72.67355493,8.853376235,4.077027556,1
72.24909186,8.751950094,4.003810109,1
68.50154534,7.852983926,3.598284317,1
72.42694853,8.795525689,3.960053497,1
67.35403709,7.578471939,3.421991213,1
71.42823093,8.556723457,3.798639457,1
73.5891897,9.075798556,3.983964194,1
72.06211479,8.709745576,3.800485563,1
69.25105151,8.035535384,3.488608095,1
68.11904965,7.764299933,3.344636769,1
65.08888936,7.03750646,3.010849601,1
69.64858772,8.132279063,3.436048297,1
66.04606658,7.268118986,3.045025043,1
66.81314402,7.452662567,3.090961647,1
65.7809872,7.205389926,2.956974825,1
67.5687419,7.63489605,3.104979155,1
68.61167022,7.885643843,3.178500847,1
69.55043266,8.111391826,3.44224424,1
67.55462949,7.632844061,3.416758743,1
71.91860521,8.680643231,4.027251137,1
68.91438267,7.960074817,3.900923703,1
67.65508961,7.658289477,3.949089217,1
70.37962623,8.312623263,4.3956377,1
74.91227751,9.400904567,5.02299765,1
71.03079672,8.469794172,4.808944391,1
69.4752561,8.096909421,4.82748515,1
66.75324165,7.444070949,4.729378526,1
70.21286411,8.274825335,5.249435592,1
71.53821509,8.593354567,5.556065512,1
70.17144242,8.265774123,5.593483065,1
67.16643293,7.54501684,5.467076936,1
69.39298092,8.079833354,5.863826556,1
75.34524042,9.508820629,6.633147327,1
75.48339664,9.54242312,6.82105777,1
69.61656541,8.13482862,6.179211862,1
73.37936113,9.038344588,6.436911617,1
68.61534303,7.89542524,5.84192999,1
74.93687152,9.413037075,6.355503022,1
71.90347626,8.68546721,5.933583679,1
73.52879622,9.075988995,5.977535858,1
66.73126493,7.445026482,5.179202912,1
72.57739688,8.848543147,5.64523629,1
70.7284248,8.405234842,5.341759264,1
72.74173846,8.888875118,5.424510814,1
72.76339111,8.894516749,5.308096261,1
70.50498916,8.352945279,4.96367625,1
68.70275917,7.920855077,4.664873433,1
72.01837955,8.717048964,4.877855654,1
69.78305868,8.18101695,4.535743749,1
67.61578837,7.661317073,4.200436902,1
67.361676,7.600775101,4.056445848,1
65.91853548,7.254866373,3.870127683,1
68.34490414,7.837639847,4.124576451,1
72.38654767,8.80807929,4.540552706,1
70.08357757,8.255811463,4.322067598,1
68.32376933,7.833902479,4.157898676,1
71.66951395,8.637326186,4.50428504,1
67.58536807,7.65757617,4.107682354,1
69.91412082,8.216921828,4.352369532,1
69.23585472,8.054582959,4.296354824,1
71.64194274,8.632489078,4.548775527,1
65.76023076,7.221323201,3.972416232,1
67.58699284,7.660191096,4.166904342,1
65.62605857,7.190011868,3.982622817,1
69.08186643,8.01985075,4.340015505,1
72.76861251,8.905114806,4.720502015,1
68.48561124,7.877639498,4.30401379,1
68.48170494,7.877146981,4.315435062,1
71.89955137,8.697875121,4.626407619,1
72.27974551,8.789566711,4.567290145,1
69.27507526,8.068890845,4.169686232,1
71.09642136,8.506458907,4.254683955,1
66.58037918,7.42305378,3.70594285,1
72.60583268,8.869607614,4.211351312,1
74.42079388,9.3056433,4.295710545,1
70.24019893,8.302745508,3.780514162,1
63.6144617,6.71301357,3.020803552,1
67.31784641,7.602270895,3.294005135,1
70.13361667,8.278500755,3.478445274,1
67.43597718,7.631512273,3.111544438,1
71.55831237,8.621317713,3.426641069,1
69.73634045,8.184489449,3.147306989,1
66.38788984,7.381306299,2.715325041,1
68.12287192,7.798146996,2.791686362,1
65.69575815,7.216084686,2.451838098,1
67.38112894,7.621018671,2.540445049,1
66.43719069,7.394918489,2.437070559,1
70.74666096,8.429636348,2.85903692,1
73.08586926,8.991491338,3.083977085,1
64.20395095,6.860275939,2.186804588,1
62.95996373,6.562164003,2.053425201,1
67.14115606,7.566095157,2.462563768,1
63.94413053,6.799254026,2.133880549,1
67.84178145,7.735135243,2.514664976,1
69.58467539,8.153874784,2.679973704,1
71.43377251,8.598103089,2.855902751,1
68.18798682,7.819559522,2.522343517,1
67.18769503,7.579934487,2.413333672,1
62.71070346,6.505901507,1.95665385,1
67.70821129,7.705748382,2.447423967,1
67.80704923,7.729914484,2.448327095,1
69.21230578,8.067621052,2.579872085,1
65.82977615,7.256258938,2.232638456,1
66.51844392,7.421984198,2.309621284,1
63.91616515,6.797882288,2.057524171,1
61.88803413,6.311575841,1.862841834,1
64.85011878,7.022921154,2.167181063,1
63.70064234,6.747491803,2.060364183,1
68.47333298,7.893382552,2.545764011,1
66.34131246,7.382142624,2.340692724,1
66.29615014,7.371748663,2.344307256,1
65.18580571,7.105710997,2.241403577,1
59.57052011,5.758487448,1.688005781,1
71.42780592,8.60468104,2.881865127,1
65.16144811,7.101200161,2.26336011,1
66.6361696,7.455578316,2.418963024,1
64.03508473,6.831762942,2.1669853,1
70.10723636,8.28952433,2.782331228,1
68.04107821,7.79409137,2.583846177,1
65.62168802,7.21388272,2.350037922,1
66.80225367,7.497663472,2.557343245,1
72.0956025,8.768512187,3.195815559,1
67.8350541,7.746425569,2.878898151,1
67.68046883,7.7097701,2.972577055,1
65.89867395,7.282584325,2.903534999,1
63.63299979,6.739267521,2.786105013,1
68.08668097,7.808596002,3.340610563,1
69.41781543,8.128513268,3.58286144,1
71.4703888,8.621575874,3.897256208,1
63.2175113,6.641330269,3.181105889,1
66.14333681,7.343973388,3.582825872,1
67.62154989,7.699189524,3.839784611,1
69.18202549,8.074148664,4.104969602,1
68.94546838,8.017819953,4.190451322,1
69.12115589,8.060429951,4.317157504,1
70.56294274,8.406903792,4.570473621,1
67.40179481,7.648673284,4.363496259,1
71.96775299,8.744948245,4.798771636,1
70.59457282,8.415829999,4.555686652,1
68.58990338,7.935154331,4.249452741,1
73.27029635,9.058893639,4.61172507,1
73.03760879,9.00349362,4.482689347,1
71.35734942,8.600676367,4.208896442,1
61.35726143,6.201100247,3.103120676,1
72.72955842,8.930896519,4.134583408,1
70.64763432,8.431679732,3.820624031,1
73.55530193,9.129964956,4.005623825,1
71.51148415,8.639893683,3.695475079,1
72.24222169,8.81571569,3.662781866,1
70.37154445,8.367198148,3.369947175,1
71.42518265,8.620516312,3.369544027,1
72.91730133,8.979069792,3.412988929,1
68.35192115,7.883823546,2.850683944,1
63.75850028,6.781847531,2.285574888,1
66.88920543,7.533891217,2.575049333,1
68.73081973,7.976881911,2.853370056,1
68.04127273,7.812393897,2.878574649,1
64.8357469,7.044070961,2.652181359,1
63.9725808,6.83791436,2.660024042,1
66.29544123,7.396404129,2.986469378,1
70.26579484,8.350292258,3.477664032,1
72.29539342,8.838399181,3.774783183,1
70.73406107,8.464682682,3.712809241,1
71.18430829,8.57374528,3.851993257,1
68.43679919,7.915346359,3.67140164,1
64.38173002,6.943133022,3.360054016,1
67.69698276,7.739796943,3.785738583,1
68.28622122,7.882217439,3.938821722,1
67.78859908,7.763791389,3.983218801,1
69.2660655,8.119386594,4.225124736,1
70.33097578,8.375968326,4.425775058,1
71.49165366,8.65553428,4.666234273,1
68.91818062,8.038904014,4.643686153,1
65.10844635,7.125571055,4.497511911,1
68.91501516,8.040150832,5.112967976,1
70.48585004,8.418154467,5.504850649,1
73.68795844,9.187663748,6.059860673,1
69.46578362,8.175345055,5.872442375,1
72.42102688,8.885606703,6.402765886,1
72.11925215,8.814184031,6.607387598,1
71.75814833,8.728522377,6.806076399,1
74.22909488,9.322552814,7.287970239,1
70.50502318,8.42977887,7.150362254,1
70.97352464,8.543222484,7.432011584,1
72.63610329,8.943244625,7.833068634,1
71.31985368,8.628347982,7.936242856,1
74.44461526,9.379294025,8.483518199,1
71.64596836,8.708622033,8.438452693,1
74.24085159,9.332397272,8.925339823,1
73.24434499,9.094238953,8.66927748,1
73.85177767,9.241026061,8.573609064,1
71.98479512,8.793953512,8.230499125,1
72.10611372,8.82407324,8.0862193,1
73.01354347,9.042859645,8.020550592,1
73.09839241,9.064226655,7.872623802,1
72.40238721,8.89818867,7.646611598,1
76.49598373,9.8816551,7.899559566,1
69.57542139,8.221723402,7.051091648,1
71.71144005,8.735371144,7.10828183,1
67.75756283,7.787443875,6.556482424,1
72.44152493,8.912598043,6.86846695,1
68.54289074,7.977929101,6.322191847,1
70.45491728,8.437818737,6.356982818,1
70.04021796,8.339294162,6.159101201,1
71.49229243,8.688795301,6.147896965,1
69.22777317,8.146313942,5.765033355,1
68.94202478,8.078737592,5.580814273,1
73.8406523,9.25541146,5.915197979,1
70.78315022,8.522614227,5.453968726,1
68.48982823,7.973220212,5.06915748,1
69.08609329,8.117327091,4.973304941,1
73.64728696,9.213016836,5.273945262,1
68.7667095,8.042681509,4.630408469,1
67.45215225,7.728191032,4.343473698,1
67.28357554,7.688735887,4.171136982,1
67.44397182,7.728234259,4.031697564,1
67.15126583,7.658988085,3.846947919,1
65.25911263,7.205874581,3.502253553,1
65.46845412,7.257119802,3.367708656,1
66.02637554,7.392024207,3.268021752,1
69.39932613,8.202535613,3.449837765,1
66.78802748,7.5768272,3.033228854,1
67.04393858,7.63924913,2.903340918,1
70.80605704,8.543160824,3.347518572,1
71.08515434,8.611147439,3.576418892,1
67.35912359,7.717903324,3.404806407,1
66.70407666,7.561695324,3.540292304,1
66.33695913,7.474590382,3.704571142,1
70.44677383,8.461949173,4.316543202,1
68.4198658,7.976494511,4.314842989,1
68.18219615,7.920457058,4.492066614,1
67.33107142,7.717190387,4.607944732,1
67.65786632,7.796624427,4.841614812,1
70.59897731,8.503494328,5.336716501,1
66.72703565,7.575231594,5.150512925,1
72.71960253,9.01445091,5.950760204,1
69.11461867,8.150258048,5.791252408,1
70.29193991,8.433818408,6.109975122,1
67.54038436,7.774448341,6.035810157,1
71.06871389,8.622250693,6.589633701,1
70.29919105,8.438568476,6.536880679,1
70.75559602,8.549108933,6.373115927,1
74.32087387,9.405778881,6.520238464,1
70.84665085,8.57296862,5.963410914,1
68.17656189,7.933150532,5.486996769,1
68.14571418,7.926750347,5.27450675,1
71.17264603,8.654217255,5.367794687,1
72.6923554,9.019950768,5.310360376,1
69.91122133,8.353481856,4.822841722,1
70.68901225,8.541154941,4.691215565,1
70.25237881,8.437366178,4.438146973,1
72.03649964,8.866558442,4.407153808,1
63.37566729,6.788961941,3.331665324,1
69.67849418,8.302643658,3.752542765,1
70.23059105,8.436150171,3.598347204,1
64.18524578,6.986270572,2.784407429,1
65.07868869,7.201700135,2.664346472,1
64.92599793,7.166057615,2.457557892,1
64.9887653,7.182125048,2.330623965,1
65.36423415,7.273240838,2.234960187,1
66.93281981,7.650704658,2.258608088,1
68.24828539,7.967419664,2.256943983,1
68.54517715,8.03967695,2.153422494,1
63.5051131,6.831064841,1.516205425,1
63.24569925,6.76980878,1.357053375,1
68.40479734,8.008995586,1.73975252,1
66.48988857,7.550420745,1.415050979,1
64.83797683,7.154965191,1.116649141,1
65.5719424,7.332120194,1.056835034,1
64.07187725,6.973107822,0.773617855,1
65.21563441,7.248612803,0.754782906,1
62.82179195,6.675093877,0.382187996,1
64.09175702,6.980888758,0.375973839,1
59.40116555,5.85615007,0,1
61.23081967,6.296270323,0,1
61.402268,6.338421185,0,1
62.30333639,6.555680863,0.052119499,1
61.06754387,6.260093922,0,1
62.19448347,6.531562692,0.155282496,1
59.88682291,5.978727422,0,1
65.18912479,7.252283137,0.568794916,1
63.75560534,6.909241732,0.482467115,1
59.84338565,5.97131227,0.14826929,1
62.16384542,6.52922588,0.437339412,1
65.2369393,7.267771675,0.801672944,1
63.1823964,6.775684643,0.653242798,1
62.94211315,6.719019926,0.686238617,1
64.64250064,7.128116188,0.913301511,1
65.8324917,7.414717307,1.089324761,1
61.52713225,6.382434304,0.715812961,1
66.63785013,7.610009859,1.283908893,1
63.40631126,6.835443793,1.01777915,1
65.27486736,7.284900522,1.164388422,1
65.10048107,7.244051076,1.088539682,1
63.74071026,6.918709347,0.89415249,1
62.36857033,6.590399027,0.698528385,1
64.08284747,7.002828804,0.811545987,1
68.72973375,8.119084775,1.217824504,1
61.13156454,6.296527429,0.399597471,1
68.6358788,8.098566116,1.091618786,1
63.62513747,6.89699146,0.532134541,1
64.23221308,7.04369287,0.534431991,1
61.29635164,6.340089391,0.182435736,1
61.95429927,6.499000085,0.189820387,1
62.49454283,6.629661802,0.185434631,1
61.00692366,6.273636467,0,1
62.96821034,6.745348533,0.115981159,1
62.34230964,6.59613563,0,1
67.85614636,7.920459708,0.487954539,1
60.40751988,6.133792615,0,1
63.79482402,6.947748873,0.302638485,1
64.37335582,7.087599769,0.507131756,1
61.29358113,6.349457107,0.345794377,1
65.90209362,7.45650337,0.953285718,1
63.40484973,6.858168101,0.85020142,1
58.38533552,5.654487955,0.494890089,1
66.48157607,7.598588949,1.451154235,1
62.25524221,6.585272088,1.17516094,1
62.64379944,6.679529087,1.360656753,1
67.1986344,7.773692741,1.96278034,1
64.82661787,7.205412038,1.872218778,1
68.20459434,8.017129655,2.356656515,1
69.15122158,8.245323458,2.597959331,1
64.72912758,7.185024161,2.302390021,1
68.54024736,8.100696171,2.83014209,1
64.8840815,7.224219629,2.611165594,1
72.49587971,9.052054465,3.475247032,1
65.22924518,7.309065441,2.798147628,1
69.57540407,8.353146838,3.282327565,1
69.1682083,8.256423118,3.291172037,1
67.89750056,7.952456526,3.213665312,1
65.47947088,7.373132665,3.021426392,1
66.82588282,7.697274796,3.205631635,1
61.86895404,6.508615153,2.759502805,1
67.86252219,7.948074773,3.408423669,1
68.2240582,8.035846678,3.494141318,1
67.73231619,7.91883186,3.494531166,1
60.01384998,6.067403235,2.772248594,1
64.33157207,7.1046598,3.253584852,1
65.6739835,7.427841807,3.437390043,1
68.32190606,8.064346486,3.751746348,1
68.36465376,8.075609199,3.805585167,1
67.26429479,7.812526309,3.745113318,1
69.37417749,8.319901421,4.048561081,1
65.4562705,7.380607008,3.87487295,1
69.78327675,8.420091771,4.525676142,1
69.68035729,8.396394365,4.733486764,1
69.67320165,8.395680276,4.950873767,1
68.51002654,8.117521512,5.052658823,1
73.77779997,9.3827904,5.797538734,1
70.66974242,8.637859853,5.704835547,1
67.25172634,7.818539256,5.581136506,1
70.52914248,8.606122394,6.126980687,1
72.02540002,8.966227469,6.49470901,1
68.90973288,8.219470618,6.401244862,1
73.33899778,9.28349746,7.062273921,1
71.80671422,8.91675267,7.127148132,1
65.23124691,7.339643778,6.687703968,1
72.07243549,8.982532302,7.589925394,1
70.54399545,8.616709957,7.655183958,1
73.11226539,9.234098007,8.107104773,1
73.92842438,9.430979428,8.013306005,1
71.85436382,8.934208157,7.630485282,1
75.32816071,9.768922674,7.802450303,1
70.51683433,8.615207608,7.145902999,1
72.32421752,9.049982838,7.151226651,1
72.57310082,9.110718094,7.000700314,1
70.11595088,8.522005373,6.579570653,1
72.104823,9.000337944,6.603043197,1
68.46977618,8.128929973,6.064123849,1
68.69860902,8.184853119,5.911592466,1
66.27237977,7.603561361,5.493554873,1
69.9556957,8.48856045,5.6864718,1
69.96387352,8.491526391,5.511874915,1
71.89747365,8.956593686,5.529820261,1
70.72573719,8.676380199,5.237231947,1
67.83446971,7.983479267,4.772690532,1
65.3995808,7.400109194,4.353786974,1
69.32646904,8.343565636,4.661728569,1
70.93660943,8.731002593,4.752458778,1
69.9630724,8.498356969,4.584821245,1
70.70168724,8.676627795,4.5883989,1
67.37615306,7.879502857,4.185561652,1
66.65471293,7.70736049,4.04313381,1
65.89439043,7.525886354,3.896817731,1
67.51228611,7.915184581,3.988323469,1
67.37093375,7.882263279,3.903904403,1
67.99948827,8.034119628,3.896476026,1
67.07493402,7.813229872,3.733736771,1
66.9794918,7.791327004,3.653908719,1
65.28720946,7.386182505,3.414396655,1
69.49837559,8.39786564,3.765229439,1
67.25100667,7.859500364,3.470208717,1
66.53898514,7.689618462,3.328722735,1
65.02190531,7.326522565,3.106730922,1
63.63055734,6.993602316,3.036342681,1
70.37745103,8.613860066,3.849383496,1
68.64133775,8.198196144,3.814123614,1
63.34214681,6.927393582,3.422555966,1
69.45699761,8.395961037,4.172392492,1
70.00254522,8.527895727,4.365298699,1
68.15448303,8.085364067,4.318843926,1
71.9860204,9.0059363,4.840349109,1
68.6797427,8.213432917,4.648072785,1
64.74308521,7.269638383,4.392758483,1
69.34526697,8.375165269,4.991328104,1
69.19178816,8.339333618,5.114331669,1
67.21850322,7.866748497,5.055354621,1
70.30784287,8.609193277,5.502640032,1
64.85198305,7.300790184,5.095405496,1
71.64476372,8.932060808,5.913035009,1
67.12024283,7.847179058,5.598934366,1
66.72077964,7.752272599,5.491944295,1
68.45130852,8.168520815,5.36664915,1
69.37102828,8.390174839,5.160273092,1
68.25113162,8.122320925,4.749935392,1
65.53739905,7.471946391,4.180214102,1
65.68154924,7.50746372,3.896281087,1
63.66689211,7.02486729,3.39646734,1
65.49052373,7.463460162,3.280482468,1
68.29250202,8.136856236,3.262332264,1
65.14701715,7.382861148,2.649435742,1
66.85893563,7.794642868,2.522279557,1
67.90162884,8.045810522,2.328200845,1
62.34580471,6.713334012,1.474270397,1
62.90214338,6.847776575,1.23155623,1
68.34928416,8.156011648,1.477922275,1
66.08488605,7.613477383,0.95313443,1
57.84574171,5.637004024,0,1
62.76616598,6.818827132,0.167560474,1
62.15017545,6.671910689,0.328936775,1
64.56538853,7.252483112,0.793433435,1
60.98728912,6.394660536,0.658598847,1
61.1011954,6.422919325,0.892964827,1
61.86051983,6.606078471,1.191872623,1
62.47135554,6.753600324,1.475931546,1
66.2899676,7.670988504,2.080768106,1
61.64913454,6.558109851,1.839660152,1
63.39608301,6.978298767,2.237330351,1
60.83056707,6.363496224,2.20375411,1
68.17137289,8.126210904,3.160810045,1
69.18163387,8.369594821,3.484811495,1
65.53685533,7.495769255,3.343308994,1
65.96014578,7.598280246,3.608613392,1
68.18855423,8.134019558,4.05442959,1
71.09218478,8.831812173,4.567767997,1
68.75624252,8.272107315,4.545272934,1
66.06344299,7.62675671,4.347188005,1
63.83282361,7.09232934,4.195321092,1
65.16464657,7.412888135,4.399698413,1
68.20809304,8.144236571,4.775238086,1
66.4593078,7.725449396,4.671554586,1
68.65762806,8.253967542,4.962581638,1
66.86048095,7.823573517,4.854061951,1
65.6700071,7.538781077,4.806209592,1
65.44537629,7.485790966,4.854941536,1
72.36642383,9.147763659,5.618241315,1
70.75558912,8.762084612,5.528352869,1
72.93199682,9.285343742,5.817188664,1
70.02816138,8.58934452,5.598000145,1
67.6758878,8.025720143,5.433967812,1
72.13180082,9.09606055,5.950754139,1
68.8133607,8.300556205,5.690105152,1
69.52071732,8.471243076,5.832035839,1
68.57697823,8.24566698,5.487416647,1
60.98451452,6.424396971,4.435003624,1
72.03134848,9.076558405,5.24652037,1
68.9147567,8.32949766,4.641694541,1
68.17954037,8.153967024,4.275006257,1
66.86827844,7.840185445,3.850713414,1
67.09902403,7.89648567,3.580621322,1
64.86499303,7.361239512,3.064051571,1
67.56737463,8.01073238,3.04112308,1
62.42591627,6.777703657,2.233810594,1
65.8265691,7.594781618,2.280709226,1
66.43306758,7.741262536,2.048192423,1
64.20019695,7.206294868,1.531738709,1
65.29177515,7.469194919,1.347729878,1
61.55400557,6.573051504,0.68078627,1
61.28551051,6.509533972,0.360770113,1
63.95960612,7.152238202,0.335013023,1
65.21790887,7.455152143,0.605063618,1
59.21037861,6.014266165,0.348588865,1
65.57860236,7.543561147,1.329689511,1
63.29155504,6.995591073,1.445263051,1
64.54355159,7.296991529,1.914740978,1
62.05278002,6.700127635,2.009942093,1
63.64853975,7.084031253,2.513796337,1
68.56890418,8.26584,3.350111052,1
66.61175732,7.797046037,3.498674638,1
65.9486609,7.63882418,3.776643268,1
66.99039405,7.889761417,4.225094854,1
68.88065251,8.344344731,4.758398972,1
69.13486721,8.406277542,5.128098714,1
68.22207149,8.188127852,5.381097413,1
71.51804479,8.980082726,6.054973015,1
71.58781162,8.99774805,6.40622797,1
70.57109312,8.754656893,6.648834392,1
69.80597196,8.571949098,6.696794841,1
71.1904413,8.905143021,6.731039278,1
70.21050317,8.670879154,6.52884297,1
71.95453085,9.09036708,6.599043242,1
71.42913017,8.9651922,6.442300678,1
66.51228803,7.786071369,5.846413969,1
66.22071091,7.717014144,5.713053761,1
67.06019104,7.919410657,5.692799278,1
71.13135768,8.897411934,5.995713446,1
64.62793452,7.337511658,5.241168634,1
69.43329654,8.491719826,5.61750234,1
69.23045685,8.443959584,5.493015876,1
71.10841532,8.895590901,5.576609228,1
68.53033796,8.277773616,5.214598995,1
64.59916381,7.335213104,4.717279085,1
65.43649594,7.537094099,4.696809802,1
64.7575906,7.375078098,4.524716772,1
66.24761613,7.733605511,4.571497365,1
67.0204015,7.91999528,4.551308381,1
64.44923096,7.303835635,4.196723809,1
70.92466912,8.858862076,4.746800105,1
63.81999007,7.154660388,3.938864682,1
70.38363143,8.730855596,4.497761298,1
69.86645981,8.607655691,4.348576617,1
69.03448797,8.408903732,4.167911913,1
64.93949444,7.427026568,3.660945041,1
67.41521752,8.02212139,3.81104983,1
63.25084185,7.023592513,3.297144744,1
68.60671663,8.309923744,3.735264703,1
66.02966646,7.692352984,3.380092166,1
65.07650724,7.464516055,3.187308725,1
62.92562502,6.949225606,2.874752984,1
59.6764012,6.170333173,2.452363083,1
63.15899372,7.00707666,2.703154815,1
68.44819842,8.277407071,3.1577177,1
64.80625636,7.40426226,2.931817849,1
65.53715479,7.580599166,3.143202047,1
67.74649983,8.111763258,3.502430906,1
70.76892313,8.838066133,3.942967591,1
69.71439957,8.585901763,3.97580959,1
64.11818743,7.243732131,3.55448273,1
61.83973551,6.697824954,3.464931893,1
72.74233459,9.315370015,4.693486156,1
72.66291497,9.29723059,4.823838549,1
67.60870693,8.085141944,4.4567121,1
64.10848933,7.246011002,4.244984694,1
69.83991328,8.622474033,4.956421444,1
67.30902473,8.015982065,4.841626944,1
67.44366814,8.049217766,4.99338564,1
70.10940506,8.689915909,5.398253686,1
68.85633182,8.390099614,5.411240717,1
65.20299467,7.514219983,5.184201358,1
67.58016091,8.085661163,5.629824453,1
70.27778752,8.734012833,6.115058677,1
70.13342521,8.700287162,6.31609401,1
69.74572555,8.608160525,6.492795606,1
71.65713095,9.067819105,6.89940771,1
68.65217055,8.347549892,6.814383233,1
70.23602691,8.728596702,7.188240433,1
61.58329418,6.652862129,6.538438723,1
69.1310059,8.465234225,7.508681458,1
72.39777811,9.250180839,8.050830242,1
69.74492413,8.614417166,8.001016407,1
69.78823127,8.625732163,8.220818685,1
68.58305683,8.337411579,8.315772803,1
73.92799339,9.621117638,9.065738023,1
73.0236263,9.404990819,9.190772877,1
73.94889407,9.627976366,9.498771217,1
67.80271212,8.153813982,9.099624586,1
71.5675358,9.058292949,9.347350505,1
70.95947128,8.913278746,9.014394204,1
70.64940742,8.839784703,8.71123797,1
69.50185571,8.565293576,8.324332952,1
69.86775178,8.654029915,8.088772711,1
72.5482123,9.298261724,8.084668915,1
65.33305985,7.567546418,7.091003822,1
74.24951304,9.708416467,7.710499293,1
70.70696682,8.859126657,7.084094823,1
69.08262215,8.470205221,6.649510509,1
71.14662515,8.966487222,6.58376096,1
64.94104081,7.478068263,5.691052678,1
66.59996329,7.877130943,5.584795079,1
67.65011486,8.130088602,5.417660388,1
71.05779226,8.94885246,5.48627828,1
67.21873776,8.028400665,4.830222983,1
68.15120378,8.253113792,4.651319737,1
65.40296828,7.594458554,4.248131036,1
68.09843392,8.242291591,4.527520337,1
71.07884071,8.958510504,4.835403754,1
69.37897144,8.551463162,4.675259564,1
66.69092772,7.907253953,4.416297929,1
68.58770779,8.363402453,4.615818673,1
68.34718604,8.306598516,4.601609235,1
68.17427582,8.266021345,4.59416095,1
69.69210302,8.631221157,4.755786408,1
69.67782686,8.628716161,4.764201529,1
66.60314909,7.891714779,4.466576489,1
68.53015622,8.355117773,4.669119939,1
65.97213424,7.742113782,4.423160479,1
64.62660353,7.420107695,4.298450145,1
66.26496312,7.814235278,4.472128841,1
66.75241511,7.932145039,4.530716777,1
62.793571,6.982943735,4.144675103,1
69.06745526,8.489597242,4.750124939,1
59.89020674,6.287978881,3.740977933,1
73.48745909,9.552240726,5.009281014,1
70.34701101,8.79945447,4.603814053,1
65.8316878,7.716698183,4.060859578,1
66.39967195,7.853935662,4.02623584,1
67.02543217,8.005039397,3.997389708,1
64.68699795,7.444736468,3.672124133,1
66.53334322,7.888780617,3.765336507,1
